season,week,home_team,away_team,has_odds,provider_count,providers
2025,6,Ohio State,Minnesota,True,34,"Bally Bet,BetAnything,BetMGM,BetOnline.ag,BetRivers,BetUS,Betfair,Bovada,BoyleSports,Casumo,Coolbet,Coral,DraftKings,ESPN BET,Everygame,FanDuel,Fliff,GTbets,Grosvenor,Hard Rock Bet,Ladbrokes,LeoVegas,LeoVegas (SE),LiveScore Bet,LowVig.ag,MyBookie.ag,Paddy Power,Pinnacle,Unibet,Unibet (IT),Unibet (NL),Unibet (SE),Virgin Bet,betPARX"
2025,6,Old Dominion,Coastal Carolina,True,37,"Bally Bet,BetAnything,BetMGM,BetOnline.ag,BetRivers,BetUS,Betfair,Betsson,Bovada,BoyleSports,Casumo,Coolbet,Coral,DraftKings,ESPN BET,Everygame,FanDuel,Fliff,GTbets,Grosvenor,Hard Rock Bet,Ladbrokes,LeoVegas,LeoVegas (SE),LiveScore Bet,LowVig.ag,Marathon Bet,MyBookie.ag,Nordic Bet,Paddy Power,Pinnacle,Unibet,Unibet (IT),Unibet (NL),Unibet (SE),Virgin Bet,betPARX"
2025,6,Pennsylvania,Dartmouth,False,0,
2025,6,Pittsburgh,Boston College,True,39,"1xBet,Bally Bet,BetAnything,BetMGM,BetOnline.ag,BetRivers,BetUS,Betfair,Betsson,Bovada,BoyleSports,Casumo,Coolbet,Coral,DraftKings,ESPN BET,Everygame,FanDuel,Fliff,GTbets,Grosvenor,Hard Rock Bet,Ladbrokes,LeoVegas,LeoVegas (SE),LiveScore Bet,LowVig.ag,Marathon Bet,Matchbook,MyBookie.ag,Nordic Bet,Paddy Power,Pinnacle,Unibet,Unibet (IT),Unibet (NL),Unibet (SE),Virgin Bet,betPARX"
2025,6,Purdue,Illinois,True,39,"1xBet,Bally Bet,BetAnything,BetMGM,BetOnline.ag,BetRivers,BetUS,Betfair,Betsson,Bovada,BoyleSports,Casumo,Coolbet,Coral,DraftKings,ESPN BET,Everygame,FanDuel,Fliff,GTbets,Grosvenor,Hard Rock Bet,Ladbrokes,LeoVegas,LeoVegas (SE),LiveScore Bet,LowVig.ag,Marathon Bet,Matchbook,MyBookie.ag,Nordic Bet,Paddy Power,Pinnacle,Unibet,Unibet (IT),Unibet (NL),Unibet (SE),Virgin Bet,betPARX"
2025,6,Rice,Florida Atlantic,True,36,"Bally Bet,BetAnything,BetMGM,BetOnline.ag,BetRivers,BetUS,Betsson,Bovada,BoyleSports,Casumo,Coolbet,Coral,DraftKings,ESPN BET,Everygame,FanDuel,Fliff,GTbets,Grosvenor,Hard Rock Bet,Ladbrokes,LeoVegas,LeoVegas (SE),LiveScore Bet,LowVig.ag,Marathon Bet,MyBookie.ag,Nordic Bet,Paddy Power,Pinnacle,Unibet,Unibet (IT),Unibet (NL),Unibet (SE),Virgin Bet,betPARX"
2025,6,SMU,Syracuse,True,37,"Bally Bet,BetAnything,BetMGM,BetOnline.ag,BetRivers,BetUS,Betfair,Betsson,Bovada,BoyleSports,Casumo,Coolbet,Coral,DraftKings,ESPN BET,Everygame,FanDuel,Fliff,GTbets,Grosvenor,Hard Rock Bet,Ladbrokes,LeoVegas,LeoVegas (SE),LiveScore Bet,LowVig.ag,Marathon Bet,MyBookie.ag,Nordic Bet,Paddy Power,Pinnacle,Unibet,Unibet (IT),Unibet (NL),Unibet (SE),Virgin Bet,betPARX"
2025,6,Sewanee,Maryville College (TN),False,0,
2025,6,South Dakota,Murray State,False,0,
2025,6,St. Thomas (MN),Butler,False,0,
2025,6,TCU,Colorado,True,34,"Bally Bet,BetAnything,BetMGM,BetOnline.ag,BetRivers,BetUS,Betfair,Bovada,BoyleSports,Casumo,Coolbet,Coral,DraftKings,ESPN BET,Everygame,FanDuel,Fliff,Grosvenor,Hard Rock Bet,Ladbrokes,LeoVegas,LeoVegas (SE),LiveScore Bet,LowVig.ag,Marathon Bet,MyBookie.ag,Paddy Power,Pinnacle,Unibet,Unibet (IT),Unibet (NL),Unibet (SE),Virgin Bet,betPARX"
2025,6,Tarleton State,Southern Utah,False,0,
2025,6,Temple,UTSA,True,36,"Bally Bet,BetAnything,BetMGM,BetOnline.ag,BetRivers,BetUS,Betfair,Betsson,Bovada,BoyleSports,Casumo,Coolbet,Coral,DraftKings,ESPN BET,Everygame,FanDuel,Fliff,Grosvenor,Hard Rock Bet,Ladbrokes,LeoVegas,LeoVegas (SE),LiveScore Bet,LowVig.ag,Matchbook,MyBookie.ag,Nordic Bet,Paddy Power,Pinnacle,Unibet,Unibet (IT),Unibet (NL),Unibet (SE),Virgin Bet,betPARX"
2025,6,Texas A&M,Mississippi State,True,35,"Bally Bet,BetAnything,BetMGM,BetOnline.ag,BetRivers,BetUS,Betfair,Bovada,BoyleSports,Casumo,Coolbet,Coral,DraftKings,ESPN BET,Everygame,FanDuel,Fliff,GTbets,Grosvenor,Hard Rock Bet,Ladbrokes,LeoVegas,LeoVegas (SE),LiveScore Bet,LowVig.ag,Marathon Bet,MyBookie.ag,Paddy Power,Pinnacle,Unibet,Unibet (IT),Unibet (NL),Unibet (SE),Virgin Bet,betPARX"
2025,6,Troy,South Alabama,True,37,"Bally Bet,BetAnything,BetMGM,BetOnline.ag,BetRivers,BetUS,Betfair,Betsson,Bovada,BoyleSports,Casumo,Coolbet,Coral,DraftKings,ESPN BET,Everygame,FanDuel,Fliff,GTbets,Grosvenor,Hard Rock Bet,Ladbrokes,LeoVegas,LeoVegas (SE),LiveScore Bet,LowVig.ag,Marathon Bet,MyBookie.ag,Nordic Bet,Paddy Power,Pinnacle,Unibet,Unibet (IT),Unibet (NL),Unibet (SE),Virgin Bet,betPARX"
2025,6,UAB,Army,True,39,"1xBet,Bally Bet,BetAnything,BetMGM,BetOnline.ag,BetRivers,BetUS,Betfair,Betsson,Bovada,BoyleSports,Casumo,Coolbet,Coral,DraftKings,ESPN BET,Everygame,FanDuel,Fliff,GTbets,Grosvenor,Hard Rock Bet,Ladbrokes,LeoVegas,LeoVegas (SE),LiveScore Bet,LowVig.ag,Marathon Bet,Matchbook,MyBookie.ag,Nordic Bet,Paddy Power,Pinnacle,Unibet,Unibet (IT),Unibet (NL),Unibet (SE),Virgin Bet,betPARX"
2025,6,UCF,Kansas,True,35,"Bally Bet,BetAnything,BetMGM,BetOnline.ag,BetRivers,BetUS,Betfair,Bovada,BoyleSports,Casumo,Coolbet,Coral,DraftKings,ESPN BET,Everygame,FanDuel,Fliff,GTbets,Grosvenor,Hard Rock Bet,Ladbrokes,LeoVegas,LeoVegas (SE),LiveScore Bet,LowVig.ag,Marathon Bet,MyBookie.ag,Paddy Power,Pinnacle,Unibet,Unibet (IT),Unibet (NL),Unibet (SE),Virgin Bet,betPARX"
2025,6,UCLA,Penn State,True,36,"Bally Bet,BetAnything,BetMGM,BetOnline.ag,BetRivers,BetUS,Betfair,Betsson,Bovada,BoyleSports,Casumo,Coolbet,Coral,DraftKings,ESPN BET,Everygame,FanDuel,Fliff,GTbets,Grosvenor,Hard Rock Bet,Ladbrokes,LeoVegas,LeoVegas (SE),LiveScore Bet,LowVig.ag,MyBookie.ag,Nordic Bet,Paddy Power,Pinnacle,Unibet,Unibet (IT),Unibet (NL),Unibet (SE),Virgin Bet,betPARX"
2025,6,UT Rio Grande Valley,Houston Christian,False,0,
2025,6,Virginia Tech,Wake Forest,True,39,"1xBet,Bally Bet,BetAnything,BetMGM,BetOnline.ag,BetRivers,BetUS,Betfair,Betsson,Bovada,BoyleSports,Casumo,Coolbet,Coral,DraftKings,ESPN BET,Everygame,FanDuel,Fliff,GTbets,Grosvenor,Hard Rock Bet,Ladbrokes,LeoVegas,LeoVegas (SE),LiveScore Bet,LowVig.ag,Marathon Bet,Matchbook,MyBookie.ag,Nordic Bet,Paddy Power,Pinnacle,Unibet,Unibet (IT),Unibet (NL),Unibet (SE),Virgin Bet,betPARX"
2025,6,Winston-Salem,Virginia Union,False,0,
2025,6,Wofford,Western Carolina,False,0,
2025,6,Alfred State,SUNY Morrisville,False,0,
2025,6,Alfred University,Hartwick,False,0,
2025,6,Ball State,Ohio,True,37,"1xBet,Bally Bet,BetAnything,BetMGM,BetOnline.ag,BetRivers,BetUS,Betfair,Betsson,Bovada,BoyleSports,Casumo,Coolbet,Coral,DraftKings,ESPN BET,Everygame,FanDuel,Fliff,Grosvenor,Hard Rock Bet,Ladbrokes,LeoVegas,LeoVegas (SE),LiveScore Bet,LowVig.ag,Marathon Bet,MyBookie.ag,Nordic Bet,Paddy Power,Pinnacle,Unibet,Unibet (IT),Unibet (NL),Unibet (SE),Virgin Bet,betPARX"
2025,6,Belhaven,Brevard College,False,0,
2025,6,Brown,Rhode Island,False,0,
2025,6,Bucknell,Richmond,False,0,
2025,6,Dean College,Plymouth State,False,0,
2025,6,Depauw,Oberlin,False,0,
2025,6,Duquesne,Stonehill,False,0,
2025,6,Endicott College,Biddeford,False,0,
2025,6,Fitchburg State,Framingham State,False,0,
2025,6,Gannon,Slippery Rock,False,0,
2025,6,Georgia,Kentucky,True,36,"1xBet,Bally Bet,BetAnything,BetMGM,BetOnline.ag,BetRivers,BetUS,Betfair,Betsson,Bovada,BoyleSports,Casumo,Coolbet,DraftKings,ESPN BET,Everygame,FanDuel,Fliff,Grosvenor,Hard Rock Bet,LeoVegas,LeoVegas (SE),LiveScore Bet,LowVig.ag,Marathon Bet,Matchbook,MyBookie.ag,Nordic Bet,Paddy Power,Pinnacle,Unibet,Unibet (IT),Unibet (NL),Unibet (SE),Virgin Bet,betPARX"
2025,6,Kutztown University,Shippensburg,False,0,
2025,6,Lehigh,Yale,False,0,
2025,6,Merchant Marine Academy,MIT,False,0,
2025,6,Navy,Air Force,True,40,"1xBet,Bally Bet,BetAnything,BetMGM,BetOnline.ag,BetRivers,BetUS,Betfair,Betfair Sportsbook,Betsson,Bovada,BoyleSports,Casumo,Coolbet,Coral,DraftKings,ESPN BET,Everygame,FanDuel,Fliff,GTbets,Grosvenor,Hard Rock Bet,Ladbrokes,LeoVegas,LeoVegas (SE),LiveScore Bet,LowVig.ag,Marathon Bet,Matchbook,MyBookie.ag,Nordic Bet,Paddy Power,Pinnacle,Unibet,Unibet (IT),Unibet (NL),Unibet (SE),Virgin Bet,betPARX"
2025,6,PennWest California,Seton Hill,False,0,
2025,6,Springfield,Salve Regina,False,0,
2025,6,St John Fisher University,Brockport,False,0,
2025,6,University of Rochester (NY),Ithaca College,False,0,
2025,6,Westfield State,Anna Maria College,False,0,
2025,6,Wilkes,Catholic,False,0,
2025,6,Lafayette,Fordham,False,0,
2025,6,Adrian,Albion,False,0,
2025,6,Augsburg,St. Olaf,False,0,
2025,6,Berry College,Rhodes College,False,0,
2025,6,Bluefield State,Shaw,False,0,
2025,6,Bowdoin,Williams,False,0,
2025,6,Bowie State,Fayetteville State,False,0,
2025,6,Centre College Kentucky,Millsaps,False,0,
2025,6,Chowan,North Greenville,False,0,
2025,6,Concordia University St Paul,Minnesota State Mankato,False,0,
2025,6,Cortland,Utica,False,0,
2025,6,Drake,Valparaiso,False,0,
2025,6,Elizabeth City State,Livingstone,False,0,
2025,6,Emory & Henry College,Carson-Newman College,False,0,
2025,6,Ferrum,Shorter,False,0,
2025,6,Franklin Pierce,American International,False,0,
2025,6,Frostburg State,Concord University,False,0,
2025,6,Gallaudet,Guilford College,False,0,
2025,6,Georgetown,Morgan State,False,0,
2025,6,Gettysburg,Franklin & Marshall,False,0,
2025,6,Hampden-Sydney,Washington and Lee,False,0,
2025,6,Hiram College,Washington & Jefferson,False,0,
2025,6,Hobart College,Rensselaer,False,0,
2025,6,Juniata College,Western Connecticut St,False,0,
2025,6,Kean,Montclair State,False,0,
2025,6,Lagrange College,North Carolina Wesleyan,False,0,
2025,6,Lycoming,Moravian,False,0,
2025,6,Maine Maritime,Nichols College,False,0,
2025,6,Merrimack,Robert Morris,False,0,
2025,6,Minnesota Duluth,Southwest Minnesota State,False,0,
2025,6,Minnesota State Moorhead,Minot State,False,0,
2025,6,Monmouth,Delaware State,False,0,
2025,6,Morehead State,Dayton,False,0,
2025,6,Muhlenberg,Ursinus,False,0,
2025,6,New Hampshire,Villanova,False,0,
2025,6,New Haven,Pace,False,0,
2025,6,Norwich,Worcester Polytechnic Institute,False,0,
2025,6,Ouachita Baptist,Oklahoma Baptist,False,0,
2025,6,Post University,St. Anselm,False,0,
2025,6,Rowan,Christopher Newport,False,0,
2025,6,SUNY Maritime,Coast Guard,False,0,
2025,6,Saint Vincent,Case Western Reserve,False,0,
2025,6,Salisbury,College Of New Jersey,False,0,
2025,6,Shenandoah,Bridgewater (VA),False,0,
2025,6,Southern Virginia,Greensboro College,False,0,
2025,6,St. Lawrence,Hilbert College,False,0,
2025,6,Stetson,Davidson,False,0,
2025,6,Trine University,Hope College,False,0,
2025,6,Walsh,Findlay,False,0,
2025,6,Wayne State (MI),Michigan Tech,False,0,
2025,6,Waynesburg,Allegheny,False,0,
2025,6,Wesleyan University (CT),Hamilton,False,0,
2025,6,West Liberty,West Virginia State,False,0,
2025,6,Western New England,Husson,False,0,
2025,6,Westminster (PA),Bethany (WV),False,0,
2025,6,William Paterson,Castleton,False,0,
2025,6,Bluffton,Manchester,False,0,
2025,6,Gardner-Webb,Charleston Southern,False,0,
2025,6,Heidelberg,Capital,False,0,
2025,6,Mount St. Joseph,Anderson (IN),False,0,
2025,6,South Carolina State,Savannah St,False,0,
2025,6,Trinity (CT),Tufts,False,0,
2025,6,University of Mount Union,Otterbein,False,0,
2025,6,VMI,Chattanooga,False,0,
