year,week,homeTeam,awayTeam,lines
2025,11,Toledo,Northern Illinois,[]
2025,8,Indiana,Michigan State,[]
2025,2,New Mexico,Idaho State,[]
2025,12,Ball State,Eastern Michigan,[]
2025,3,Northwestern,Oregon,[]
2025,3,Utah State,Air Force,[]
2025,13,Penn State,Nebraska,[]
2025,6,Navy,Air Force,[]
2025,3,Virginia Tech,Old Dominion,[]
2025,13,UCLA,Washington,[]
2025,13,Temple,Tulane,[]
2025,13,UTEP,New Mexico State,[]
2025,3,Maryland,Towson,[]
2025,13,Alabama,Eastern Illinois,[]
2025,9,Navy,Florida Atlantic,[]
2025,4,Air Force,Boise State,[]
2025,8,Ohio,Northern Illinois,[]
2025,2,Texas Tech,Kent State,[]
2025,10,UNLV,New Mexico,[]
2025,8,BYU,Utah,[]
2025,7,Florida State,Pittsburgh,[]
2025,11,Purdue,Ohio State,[]
2025,6,Georgia State,James Madison,[]
2025,11,Louisiana,Texas State,[]
2025,4,Liberty,James Madison,[]
2025,8,South Carolina,Oklahoma,[]
2025,13,LSU,Western Kentucky,[]
2025,2,New Mexico State,Tulsa,[]
2025,12,Texas Tech,UCF,[]
2025,14,San José State,Fresno State,[]
2025,14,TCU,Cincinnati,[]
2025,6,UAB,Army,[]
2025,1,Louisville,Eastern Kentucky,[]
2025,13,Florida International,Jacksonville State,[]
2025,2,Utah,Cal Poly,[]
2025,11,Memphis,Tulane,[]
2025,13,James Madison,Washington State,[]
2025,8,Minnesota,Nebraska,[]
2025,3,Fresno State,Southern,[]
2025,8,New Mexico,Nevada,[]
2025,2,Florida,South Florida,[]
2025,4,Western Michigan,Toledo,[]
2025,14,Minnesota,Wisconsin,[]
2025,8,Ball State,Akron,[]
2025,7,Hawai'i,Utah State,[]
2025,2,Marshall,Missouri State,[]
2025,10,Virginia Tech,Louisville,[]
2025,3,Wyoming,Utah,[]
2025,10,Middle Tennessee,Jacksonville State,[]
2025,9,Arkansas State,Georgia Southern,[]
2025,2,Charlotte,North Carolina,[]
2025,8,North Texas,UTSA,[]
2025,6,Northwestern,UL Monroe,[]
2025,6,Northern Illinois,Miami (OH),[]
2025,2,Nevada,Sacramento State,[]
2025,12,Akron,Kent State,[]
2025,11,UTEP,Jacksonville State,[]
2025,11,Ohio,Miami (OH),[]
2025,4,Rutgers,Iowa,[]
2025,3,Ole Miss,Arkansas,[]
2025,2,Rutgers,Miami (OH),[]
2025,5,Minnesota,Rutgers,[]
2025,7,SMU,Stanford,[]
2025,7,Penn State,Northwestern,[]
2025,4,Kansas,West Virginia,[]
2025,10,Maryland,Indiana,[]
2025,7,Minnesota,Purdue,[]
2025,9,Purdue,Rutgers,[]
2025,2,Navy,UAB,[]
2025,14,Miami (OH),Ball State,[]
2025,9,Old Dominion,App State,[]
2025,12,LSU,Arkansas,[]
2025,6,Pittsburgh,Boston College,[]
2025,4,Mississippi State,Northern Illinois,[]
2025,8,Virginia,Washington State,[]
2025,9,Arizona State,Houston,[]
2025,7,Washington,Rutgers,[]
2025,3,Alabama,Wisconsin,[]
2025,4,Kennesaw State,Arkansas State,[]
2025,11,San José State,Air Force,[]
2025,7,UTSA,Rice,[]
2025,8,Georgia Southern,Georgia State,[]
2025,3,Michigan,Central Michigan,[]
2025,4,Florida State,Kent State,[]
2025,2,Southern Miss,Jackson State,[]
2025,10,South Alabama,Louisiana,[]
2025,12,Florida International,Liberty,[]
2025,4,Vanderbilt,Georgia State,[]
2025,12,Arizona State,West Virginia,[]
2025,14,California,SMU,[]
2025,11,Arkansas State,Southern Miss,[]
2025,3,Kentucky,Eastern Michigan,[]
2025,2,Penn State,Florida International,[]
2025,12,BYU,TCU,[]
2025,14,Southern Miss,Troy,[]
2025,11,South Florida,UTSA,[]
2025,7,Kansas State,TCU,[]
2025,14,Northern Illinois,Kent State,[]
2025,4,UTEP,UL Monroe,[]
2025,9,Washington State,Toledo,[]
2025,6,Delaware,Western Kentucky,[]
2025,12,Nevada,San José State,[]
2025,3,UAB,Akron,[]
2025,11,Rice,UAB,[]
2025,6,Troy,South Alabama,[]
2025,2,Indiana,Kennesaw State,[]
2025,12,Northwestern,Michigan,[]
2025,3,Nebraska,Houston Christian,[]
2025,9,Kentucky,Tennessee,[]
2025,6,Oklahoma,Kent State,[]
2025,2,Louisiana,McNeese,[]
2025,2,Colorado,Delaware,[]
2025,6,New Mexico State,Sam Houston,[]
2025,14,Purdue,Indiana,[]
2025,4,Middle Tennessee,Marshall,[]
2025,3,Arkansas State,Iowa State,[]
2025,3,Temple,Oklahoma,[]
2025,13,Louisiana Tech,Liberty,[]
2025,12,UL Monroe,South Alabama,[]
2025,6,Temple,UTSA,[]
2025,7,Boise State,New Mexico,[]
2025,5,East Carolina,Army,[]
2025,10,Coastal Carolina,Marshall,[]
2025,6,California,Duke,[]
2025,2,Auburn,Ball State,[]
2025,5,Oregon State,Houston,[]
2025,3,Rice,Prairie View A&M,[]
2025,13,Bowling Green,Akron,[]
2025,13,Texas State,UL Monroe,[]
2025,10,Houston,West Virginia,[]
2025,6,Arizona,Oklahoma State,[]
2025,4,East Carolina,BYU,[]
2025,4,Clemson,Syracuse,[]
2025,8,California,North Carolina,[]
2025,2,Pittsburgh,Central Michigan,[]
2025,12,Miami (OH),Toledo,[]
2025,13,Air Force,New Mexico,[]
2025,2,South Carolina,South Carolina State,[]
2025,10,Illinois,Rutgers,[]
2025,3,Indiana,Indiana State,[]
2025,2,East Carolina,Campbell,[]
2025,12,Duke,Virginia,[]
2025,4,Texas State,Nicholls,[]
2025,12,Sam Houston,Delaware,[]
2025,13,Cincinnati,BYU,[]
2025,2,Massachusetts,Bryant,[]
2025,6,Wyoming,UNLV,[]
2025,6,San Diego State,Colorado State,[]
2025,14,Kansas State,Colorado,[]
2025,4,Oklahoma,Auburn,[]
2025,3,Wake Forest,NC State,[]
2025,3,Baylor,Samford,[]
2025,2,Alabama,UL Monroe,[]
2025,9,Miami (OH),Western Michigan,[]
2025,13,Stanford,California,[]
2025,5,Illinois,USC,[]
2025,6,Nebraska,Michigan State,[]
2025,8,Auburn,Missouri,[]
2025,2,Western Michigan,North Texas,[]
2025,4,Texas,Sam Houston,[]
2025,6,SMU,Syracuse,[]
2025,2,UCF,North Carolina A&T,[]
2025,11,UCLA,Nebraska,[]
2025,8,UAB,Memphis,[]
2025,5,Pittsburgh,Louisville,[]
2025,11,Mississippi State,Georgia,[]
2025,12,Jacksonville State,Kennesaw State,[]
2025,3,Delaware,UConn,[]
2025,14,Jacksonville State,Western Kentucky,[]
2025,9,Iowa,Minnesota,[]
2025,6,UCF,Kansas,[]
2025,7,Georgia Tech,Virginia Tech,[]
2025,14,Marshall,Georgia Southern,[]
2025,11,Hawai'i,San Diego State,[]
2025,6,Maryland,Washington,[]
2025,13,Maryland,Michigan,[]
2025,9,Wake Forest,SMU,[]
2025,10,Boise State,Fresno State,[]
2025,13,Kent State,Central Michigan,[]
2025,13,Houston,TCU,[]
2025,13,Wake Forest,Delaware,[]
2025,8,Jacksonville State,Delaware,[]
2025,8,Miami (OH),Eastern Michigan,[]
2025,4,Louisiana Tech,Southern Miss,[]
2025,13,Fresno State,Utah State,[]
2025,12,Kentucky,Tennessee Tech,[]
2025,3,Houston,Colorado,[]
2025,7,Coastal Carolina,UL Monroe,[]
2025,2,Cincinnati,Bowling Green,[]
2025,7,Wyoming,San José State,[]
2025,4,Florida International,Delaware,[]
2025,7,Colorado,Iowa State,[]
2025,5,Kansas State,UCF,[]
2025,14,App State,Arkansas State,[]
2025,5,Virginia,Florida State,[]
2025,10,Clemson,Duke,[]
2025,2,Georgia State,Memphis,[]
2025,14,Old Dominion,Georgia State,[]
2025,10,Syracuse,North Carolina,[]
2025,2,Nebraska,Akron,[]
2025,13,Iowa,Michigan State,[]
2025,2,Clemson,Troy,[]
2025,4,San Diego State,California,[]
2025,10,Texas State,James Madison,[]
2025,14,West Virginia,Texas Tech,[]
2025,2,Toledo,Western Kentucky,[]
2025,9,Tulsa,Temple,[]
2025,12,Illinois,Maryland,[]
2025,11,East Carolina,Charlotte,[]
2025,6,Fresno State,Nevada,[]
2025,14,Tennessee,Vanderbilt,[]
2025,4,UConn,Ball State,[]
2025,8,Boise State,UNLV,[]
2025,9,Buffalo,Akron,[]
2025,10,Colorado,Arizona,[]
2025,4,Jacksonville State,Murray State,[]
2025,3,Kent State,Buffalo,[]
2025,5,Louisiana,Marshall,[]
2025,12,Fresno State,Wyoming,[]
2025,8,Tulane,Army,[]
2025,2,Georgia,Austin Peay,[]
2025,13,Boise State,Colorado State,[]
2025,9,Texas Tech,Oklahoma State,[]
2025,5,Ohio,Bowling Green,[]
2025,7,Temple,Navy,[]
2025,13,Army,Tulsa,[]
2025,14,Liberty,Kennesaw State,[]
2025,10,Iowa State,Arizona State,[]
2025,11,Notre Dame,Navy,[]
2025,6,Georgia,Kentucky,[]
2025,8,Stanford,Florida State,[]
2025,6,Texas A&M,Mississippi State,[]
2025,14,Louisiana,UL Monroe,[]
2025,11,Coastal Carolina,Georgia State,[]
2025,9,Oklahoma,Ole Miss,[]
2025,11,Akron,Massachusetts,[]
2025,2,Florida Atlantic,Florida A&M,[]
2025,4,Western Kentucky,Nevada,[]
2025,11,Iowa,Oregon,[]
2025,11,Army,Temple,[]
2025,11,West Virginia,Colorado,[]
2025,11,Eastern Michigan,Bowling Green,[]
2025,9,Pittsburgh,NC State,[]
2025,9,Georgia Tech,Syracuse,[]
2025,14,Missouri State,Louisiana Tech,[]
2025,4,Akron,Duquesne,[]
2025,14,Colorado State,Air Force,[]
2025,2,California,Texas Southern,[]
2025,10,UConn,UAB,[]
2025,5,Vanderbilt,Utah State,[]
2025,11,Missouri,Texas A&M,[]
2025,12,Tulane,Florida Atlantic,[]
2025,4,Charlotte,Rice,[]
2025,8,Liberty,New Mexico State,[]
2025,6,Michigan,Wisconsin,[]
2025,5,Missouri,Massachusetts,[]
2025,10,Kennesaw State,UTEP,[]
2025,8,App State,Coastal Carolina,[]
2025,11,Utah State,Nevada,[]
2025,12,Boston College,Georgia Tech,[]
2025,5,Florida Atlantic,Memphis,[]
2025,3,Stanford,Boston College,[]
2025,8,Arkansas,Texas A&M,[]
2025,2,Maryland,Northern Illinois,[]
2025,2,Virginia Tech,Vanderbilt,[]
2025,3,Arizona,Kansas State,[]
2025,13,Georgia Tech,Pittsburgh,[]
2025,4,South Florida,South Carolina State,[]
2025,4,Wisconsin,Maryland,[]
2025,2,Ohio State,Grambling,[]
2025,13,UTSA,East Carolina,[]
2025,9,Mississippi State,Texas,[]
2025,6,Houston,Texas Tech,[]
2025,7,Bowling Green,Toledo,[]
2025,14,Virginia,Virginia Tech,[]
2025,14,Central Michigan,Toledo,[]
2025,11,Virginia,Wake Forest,[]
2025,12,UConn,Air Force,[]
2025,3,North Texas,Washington State,[]
2025,8,Utah State,San José State,[]
2025,14,Tulane,Charlotte,[]
2025,11,Rutgers,Maryland,[]
2025,4,Miami (OH),UNLV,[]
2025,5,Tulsa,Tulane,[]
2025,4,USC,Michigan State,[]
2025,7,Michigan State,UCLA,[]
2025,5,Central Michigan,Eastern Michigan,[]
2025,14,Memphis,Navy,[]
2025,11,UConn,Duke,[]
2025,2,Washington State,San Diego State,[]
2025,3,Michigan State,Youngstown State,[]
2025,5,Mississippi State,Tennessee,[]
2025,3,Arizona State,Texas State,[]
2025,3,Georgia Southern,Jacksonville State,[]
2025,11,Delaware,Louisiana Tech,[]
2025,2,Jacksonville State,Liberty,[]
2025,13,Buffalo,Miami (OH),[]
2025,7,Oklahoma State,Houston,[]
2025,14,Stanford,Notre Dame,[]
2025,12,Pittsburgh,Notre Dame,[]
2025,2,Temple,Howard,[]
2025,10,Air Force,Army,[]
2025,4,Virginia Tech,Wofford,[]
2025,5,UL Monroe,Arkansas State,[]
2025,14,Florida,Florida State,[]
2025,13,Vanderbilt,Kentucky,[]
2025,8,Massachusetts,Buffalo,[]
2025,8,Wisconsin,Ohio State,[]
2025,13,Middle Tennessee,Sam Houston,[]
2025,4,TCU,SMU,[]
2025,3,Troy,Memphis,[]
2025,4,Colorado State,UTSA,[]
2025,12,Old Dominion,Troy,[]
2025,2,Georgia Tech,Gardner-Webb,[]
2025,2,NC State,Virginia,[]
2025,12,Washington State,Louisiana Tech,[]
2025,13,SMU,Louisville,[]
2025,7,Texas State,Troy,[]
2025,10,San José State,Hawai'i,[]
2025,2,Boise State,Eastern Washington,[]
2025,10,Temple,East Carolina,[]
2025,6,San José State,New Mexico,[]
2025,13,Virginia Tech,Miami,[]
2025,10,Louisiana Tech,Sam Houston,[]
2025,14,Coastal Carolina,James Madison,[]
2025,1,Kent State,Merrimack,[]
2025,7,Ole Miss,Washington State,[]
2025,4,Tennessee,UAB,[]
2025,12,Navy,South Florida,[]
2025,7,Notre Dame,NC State,[]
2025,3,Hawai'i,Portland State,[]
2025,7,LSU,South Carolina,[]
2025,3,Iowa,Massachusetts,[]
2025,14,Arizona State,Arizona,[]
2025,3,Ball State,New Hampshire,[]
2025,12,Ohio State,UCLA,[]
2025,9,Louisville,Boston College,[]
2025,7,Georgia Southern,Southern Miss,[]
2025,14,New Mexico State,Middle Tennessee,[]
2025,11,Liberty,Missouri State,[]
2025,5,North Texas,South Alabama,[]
2025,5,Old Dominion,Liberty,[]
2025,10,Baylor,UCF,[]
2025,2,Rice,Houston,[]
2025,2,Kansas State,Army,[]
2025,14,Duke,Wake Forest,[]
2025,9,Cincinnati,Baylor,[]
2025,3,Mississippi State,Alcorn State,[]
2025,6,Ball State,Ohio,[]
2025,4,Baylor,Arizona State,[]
2025,2,Syracuse,UConn,[]
2025,12,Michigan State,Penn State,[]
2025,2,Eastern Michigan,Long Island University,[]
2025,11,Ole Miss,The Citadel,[]
2025,4,Georgia Tech,Temple,[]
2025,5,Western Michigan,Rhode Island,[]
2025,12,James Madison,App State,[]
2025,11,New Mexico State,Kennesaw State,[]
2025,9,Troy,Louisiana,[]
2025,2,Kentucky,Ole Miss,[]
2025,4,Army,North Texas,[]
2025,14,Louisville,Kentucky,[]
2025,5,Wake Forest,Georgia Tech,[]
2025,5,South Carolina,Kentucky,[]
2025,5,Navy,Rice,[]
2025,10,Tennessee,Oklahoma,[]
2025,5,Northern Illinois,San Diego State,[]
2025,9,Charlotte,North Texas,[]
2025,9,Miami,Stanford,[]
2025,2,Colorado State,Northern Colorado,[]
2025,13,Kennesaw State,Missouri State,[]
2025,10,California,Virginia,[]
2025,13,Wyoming,Nevada,[]
2025,6,Massachusetts,Western Michigan,[]
2025,5,Arizona State,TCU,[]
2025,7,UTEP,Liberty,[]
2025,3,Penn State,Villanova,[]
2025,13,Northwestern,Minnesota,[]
2025,10,Ole Miss,South Carolina,[]
2025,12,Charlotte,UTSA,[]
2025,13,Toledo,Ball State,[]
2025,11,Ball State,Kent State,[]
2025,4,Missouri,South Carolina,[]
2025,12,Missouri,Mississippi State,[]
2025,14,North Texas,Temple,[]
2025,2,USC,Georgia Southern,[]
2025,2,South Alabama,Tulane,[]
2025,12,Western Michigan,Ohio,[]
2025,9,Fresno State,San Diego State,[]
2025,8,Rutgers,Oregon,[]
2025,10,Arkansas,Mississippi State,[]
2025,7,Akron,Miami (OH),[]
2025,9,Rice,UConn,[]
2025,7,Tennessee,Arkansas,[]
2025,11,TCU,Iowa State,[]
2025,13,Auburn,Mercer,[]
2025,12,UNLV,Utah State,[]
2025,3,Georgia State,Murray State,[]
2025,4,Ole Miss,Tulane,[]
2025,3,Bowling Green,Liberty,[]
2025,8,Sam Houston,UTEP,[]
2025,5,Oklahoma State,Baylor,[]
2025,3,South Carolina,Vanderbilt,[]
2025,8,Oregon State,Lafayette,[]
2025,3,Miami,South Florida,[]
2025,12,San Diego State,Boise State,[]
2025,9,Delaware,Middle Tennessee,[]
2025,3,Kennesaw State,Merrimack,[]
2025,2,LSU,Louisiana Tech,[]
2025,14,UTSA,Army,[]
2025,14,Florida Atlantic,East Carolina,[]
2025,6,Arkansas State,Texas State,[]
2025,2,Minnesota,Northwestern State,[]
2025,2,BYU,Stanford,[]
2025,9,Washington,Illinois,[]
2025,12,Southern Miss,Texas State,[]
2025,12,Ole Miss,Florida,[]
2025,2,UTEP,UT Martin,[]
2025,3,Missouri,Louisiana,[]
2025,12,East Carolina,Memphis,[]
2025,14,Syracuse,Boston College,[]
2025,14,USC,UCLA,[]
2025,13,Florida Atlantic,UConn,[]
2025,3,Marshall,Eastern Kentucky,[]
2025,10,Boston College,Notre Dame,[]
2025,7,Cincinnati,UCF,[]
2025,2,Oregon,Oklahoma State,[]
2025,5,Texas A&M,Auburn,[]
2025,11,Colorado State,UNLV,[]
2025,11,Miami,Syracuse,[]
2025,13,Notre Dame,Syracuse,[]
2025,13,Ohio State,Rutgers,[]
2025,8,Toledo,Kent State,[]
2025,13,Iowa State,Kansas,[]
2025,2,Old Dominion,North Carolina Central,[]
2025,6,Cincinnati,Iowa State,[]
2025,3,Tulsa,Navy,[]
2025,2,Buffalo,St. Francis (PA),[]
2025,9,Georgia State,South Alabama,[]
2025,1,Pittsburgh,Duquesne,[]
2025,8,Charlotte,Temple,[]
2025,11,UCF,Houston,[]
2025,5,Kennesaw State,Middle Tennessee,[]
2025,5,Buffalo,UConn,[]
2025,4,South Alabama,Coastal Carolina,[]
2025,10,Kansas,Oklahoma State,[]
2025,3,Texas Tech,Oregon State,[]
2025,14,Oklahoma,LSU,[]
2025,2,Arizona,Weber State,[]
2025,7,Maryland,Nebraska,[]
2025,14,Tulsa,UAB,[]
2025,10,UTSA,Tulane,[]
2025,2,Florida State,East Texas A&M,[]
2025,9,Vanderbilt,Missouri,[]
2025,12,Texas A&M,South Carolina,[]
2025,3,Tulane,Duke,[]
2025,2,UNLV,UCLA,[]
2025,3,Florida International,Florida Atlantic,[]
2025,3,Southern Miss,App State,[]
2025,11,Louisville,California,[]
2025,4,Memphis,Arkansas,[]
2025,9,West Virginia,TCU,[]
2025,2,Tennessee,East Tennessee State,[]
2025,1,Florida,Long Island University,[]
2025,12,Tulsa,Oregon State,[]
2025,8,Air Force,Wyoming,[]
2025,3,Coastal Carolina,East Carolina,[]
2025,7,Texas A&M,Florida,[]
2025,11,Kentucky,Florida,[]
2025,10,Bowling Green,Buffalo,[]
2025,12,Massachusetts,Northern Illinois,[]
2025,7,Marshall,Old Dominion,[]
2025,4,Oklahoma State,Tulsa,[]
2025,7,Florida Atlantic,UAB,[]
2025,2,Louisville,James Madison,[]
2025,9,Oregon,Wisconsin,[]
2025,8,Vanderbilt,LSU,[]
2025,2,Washington,UC Davis,[]
2025,5,Syracuse,Duke,[]
2025,11,Arizona,Kansas,[]
2025,8,UL Monroe,Troy,[]
2025,14,South Florida,Rice,[]
2025,10,Rice,Memphis,[]
2025,13,Arkansas State,Louisiana,[]
2025,12,Central Michigan,Buffalo,[]
2025,4,Notre Dame,Purdue,[]
2025,8,Colorado State,Hawai'i,[]
2025,10,San Diego State,Wyoming,[]
2025,13,Texas,Arkansas,[]
2025,13,UNLV,Hawai'i,[]
2025,13,App State,Marshall,[]
2025,7,Eastern Michigan,Northern Illinois,[]
2025,9,Northern Illinois,Ball State,[]
2025,12,Miami,NC State,[]
2025,3,Texas,UTEP,[]
2025,13,Rice,North Texas,[]
2025,8,Louisiana,Southern Miss,[]
2025,9,New Mexico,Utah State,[]
2025,10,Troy,Arkansas State,[]
2025,13,Arizona,Baylor,[]
2025,4,Virginia,Stanford,[]
2025,14,Pittsburgh,Miami,[]
2025,14,New Mexico,San Diego State,[]
2025,7,Georgia State,App State,[]
2025,14,Delaware,UTEP,[]
2025,13,Wisconsin,Illinois,[]
2025,12,Wake Forest,North Carolina,[]
2025,6,Old Dominion,Coastal Carolina,[]
2025,14,Massachusetts,Bowling Green,[]
2025,9,Kent State,Bowling Green,[]
2025,5,New Mexico,New Mexico State,[]
2025,9,Florida International,Kennesaw State,[]
2025,8,Florida,Mississippi State,[]
2025,9,Southern Miss,UL Monroe,[]
2025,11,Vanderbilt,Auburn,[]
2025,6,Rice,Florida Atlantic,[]
2025,11,North Carolina,Stanford,[]
2025,8,James Madison,Old Dominion,[]
2025,3,Virginia,William & Mary,[]
2025,4,Hawai'i,Fresno State,[]
2025,2,Miami,Bethune-Cookman,[]
2025,8,UCF,West Virginia,[]
2025,1,Navy,VMI,[]
