season,week,home_team,away_team,market,side,provider,price_american,line,model_prob,implied_prob,edge,kelly_f,stake,start_iso,display_date,result_txt
2025,11,Wisconsin,Washington,Spread,Home,1xBet,-110,10.5,0.8819,0.5238,0.6836,0.1,50.0,2025-11-08T21:30:00Z,2025-11-08,—
2025,11,Iowa,Oregon,Total,Over,1xBet,-110,42.5,0.8785,0.5238,0.6772,0.1,50.0,2025-11-08T20:30:00Z,2025-11-08,—
2025,11,Clemson,Florida State,ML,Home,DraftKings,-120,,0.9068,0.5455,0.6625,0.1,50.0,2025-11-09T00:00:00Z,2025-11-09,—
2025,11,Hawai'i,San Diego State,Spread,Home,Fliff,-110,5.5,0.8664,0.5238,0.654,0.1,50.0,2025-11-09T04:00:00Z,2025-11-09,—
2025,11,UTEP,Jacksonville State,Spread,Home,LowVig.ag,-110,0.0,0.8645,0.5238,0.6505,0.1,50.0,2025-11-08T20:00:00Z,2025-11-08,—
2025,11,Missouri,Texas A&M,ML,Home,Betway,225,,0.5064,0.3077,0.6458,0.1,50.0,2025-11-08T20:30:00Z,2025-11-08,—
2025,11,UConn,Duke,Total,Under,BetMGM,-110,66.5,0.8546,0.5238,0.6316,0.1,50.0,2025-11-08T20:30:00Z,2025-11-08,—
2025,11,Army,Temple,Total,Over,1xBet,-110,46.5,0.8378,0.5238,0.5994,0.1,50.0,2025-11-08T17:00:00Z,2025-11-08,—
2025,11,Kentucky,Florida,Total,Over,Betsson,-110,45.0,0.8357,0.5238,0.5955,0.1,50.0,2025-11-09T00:30:00Z,2025-11-09,—
2025,11,UTEP,Jacksonville State,Total,Under,DraftKings,-110,49.5,0.8355,0.5238,0.5951,0.1,50.0,2025-11-08T20:00:00Z,2025-11-08,—
2025,11,Middle Tennessee,Florida International,Total,Over,GTbets,-110,51.5,0.8328,0.5238,0.5899,0.1,50.0,2025-11-08T20:00:00Z,2025-11-08,—
2025,11,Purdue,Ohio State,Spread,Away,Hard Rock Bet,-110,29.5,0.8304,0.5238,0.5854,0.1,50.0,2025-11-08T18:00:00Z,2025-11-08,—
2025,11,Marshall,James Madison,Spread,Home,BetMGM,-110,12.5,0.8222,0.5238,0.5697,0.1,50.0,2025-11-08T17:00:00Z,2025-11-08,—
2025,11,Utah State,Nevada,Total,Over,1xBet,-110,52.5,0.8119,0.5238,0.5499,0.1,50.0,2025-11-09T00:30:00Z,2025-11-09,—
2025,11,Toledo,Northern Illinois,Total,Over,LowVig.ag,-110,41.0,0.8103,0.5238,0.547,0.1,50.0,2025-11-06T00:00:00Z,2025-11-06,—
2025,11,East Carolina,Charlotte,Total,Over,FanDuel,-110,55.5,0.81,0.5238,0.5463,0.1,50.0,2025-11-08T20:00:00Z,2025-11-08,—
2025,11,UCF,Houston,ML,Home,Paddy Power,-110,,0.8099,0.5238,0.5462,0.1,50.0,2025-11-08T01:00:00Z,2025-11-08,—
2025,11,Eastern Michigan,Bowling Green,Total,Over,DraftKings,-110,51.5,0.8062,0.5238,0.539,0.1,50.0,2025-11-08T18:00:00Z,2025-11-08,—
2025,11,App State,Georgia Southern,Total,Under,FanDuel,-110,62.5,0.805,0.5238,0.5369,0.1,50.0,2025-11-07T00:30:00Z,2025-11-07,—
2025,11,Florida Atlantic,Tulsa,Total,Under,FanDuel,-110,65.5,0.8022,0.5238,0.5315,0.1,50.0,2025-11-08T20:00:00Z,2025-11-08,—
